OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
113358;;5;5;15;0;2019;7;8;3;1;9;1;0;1;0;0;0;0;0;404001,1731;5759287,715;7,602345515;51,97596763;0
113360;;5;5;15;0;2019;7;7;3;2;5;3;0;1;0;0;0;0;1;401451,6442;5753676,609;7,566848042;51,9250875;1
113560;;5;5;15;0;2019;7;16;6;3;5;2;0;1;1;0;0;0;0;405724,2383;5753791,805;7,628931574;51,9268629;0
113567;;5;5;15;0;2019;7;8;6;3;5;2;0;1;0;0;0;1;0;404662,9482;5760134,064;7,611742108;51,98368884;0
113720;;5;5;15;0;2019;7;10;1;3;5;3;0;1;1;0;0;0;0;405741,5148;5753731,586;7,629199245;51,92632454;0
113853;;5;5;15;0;2019;7;7;5;3;6;4;0;1;0;1;0;0;0;406274,8746;5756673,917;7,636151629;51,95286175;0
113855;;5;5;15;0;2019;7;21;5;3;0;1;0;1;0;0;0;0;0;398709,1108;5758970,773;7,525418362;51,97217953;0
113857;;5;5;15;0;2019;7;18;5;3;3;4;0;1;0;1;0;0;0;404671,2632;5759405,78;7,612065507;51,9771442;0
113858;;5;5;15;0;2019;7;13;5;3;5;2;0;1;1;0;0;0;0;405453,2487;5756249,189;7,624316227;51,94890504;0
113909;;5;5;15;0;2019;7;19;7;3;0;5;0;1;1;0;0;0;1;406027,3574;5757775,08;7,632249755;51,96271774;1
114088;;5;5;15;0;2019;7;11;4;3;0;7;0;1;0;0;0;0;0;406236,6079;5757692,988;7,635316825;51,96201519;0
114089;;5;5;15;0;2019;7;9;4;3;3;2;0;1;0;0;0;0;1;406322,629;5756457,541;7,636905299;51,9509249;0
114320;;5;5;15;0;2019;7;13;7;3;5;2;0;1;1;0;0;0;0;406832,935;5757698,926;7,643991846;51,96216881;0
114412;;5;5;15;0;2019;7;17;6;3;5;3;0;1;1;0;0;0;0;406625,066;5757653,318;7,640979717;51,96172399;1
114596;;5;5;15;0;2019;7;15;4;3;5;2;0;1;1;0;0;0;0;405376,2984;5761220,164;7,621826661;51,99357307;0
114681;;5;5;15;0;2019;7;10;3;3;3;6;0;1;0;0;0;0;0;405969,8192;5757858,055;7,631389839;51,96345383;0
114781;;5;5;15;0;2019;7;19;2;3;0;1;0;1;0;1;0;0;0;403591,7447;5758065,67;7,59672974;51,96491263;0
114782;;5;5;15;0;2019;7;14;2;3;5;3;0;1;0;0;0;0;1;405874,4101;5753185,485;7,631280674;51,92143839;0
114854;;5;5;15;0;2019;7;15;1;3;1;5;0;1;1;0;0;0;0;405651,4554;5756978,472;7,626999077;51,95549381;0
114975;;5;5;15;0;2019;7;18;6;3;3;2;0;1;1;0;0;0;0;406900,4513;5761080,863;7,644056665;51,99257858;0
114976;;5;5;15;0;2019;7;9;6;3;5;3;0;1;1;0;0;0;0;411394,595;5761091,631;7,709490189;51,99341058;0
114977;;5;5;15;0;2019;7;19;6;3;5;3;0;1;1;0;0;0;0;404990,9346;5758202,204;7,617051411;51,96638075;0
115080;;5;5;15;0;2019;7;18;1;3;5;3;0;1;1;0;0;0;0;403184,8037;5759054,183;7,590529678;51,97372694;0
115120;;5;5;15;0;2019;7;14;5;3;4;2;0;1;1;0;0;0;0;406335,2953;5756776,308;7,637002667;51,95379227;0
115215;;5;5;15;0;2019;7;8;7;3;3;7;0;1;1;0;0;0;0;405227,976;5750450,798;7,622635816;51,89674801;0
115226;;5;5;15;0;2019;7;18;4;3;2;1;0;1;0;0;0;0;0;405393,2247;5755968,13;7,623520488;51,94636855;0
115227;;5;5;15;0;2019;7;14;4;3;5;6;0;1;0;0;0;0;0;405556,933;5754434,426;7,626322803;51,93261072;0
115315;;5;5;15;0;2019;7;13;3;3;1;7;0;1;0;0;0;0;0;406719,5342;5757082,399;7,642509265;51,95660815;0
115316;;5;5;15;0;2019;7;6;3;2;5;3;0;1;1;0;0;0;0;407868,1174;5754564,976;7,659894028;51,93417158;0
115317;;5;5;15;0;2019;7;16;3;3;5;2;0;1;1;0;0;1;0;405973,6286;5751708,609;7,633126219;51,90818022;0
115427;;5;5;15;0;2019;7;17;2;3;5;3;0;1;1;0;0;0;0;403852,9118;5748568,044;7,603182566;51,87958942;0
115645;;5;5;15;0;2019;7;13;7;2;0;1;0;1;0;0;0;0;0;410419,429;5760649,173;7,695406763;51,98927705;0
115725;;5;5;15;0;2019;7;11;6;3;5;3;0;1;0;0;0;0;1;407140,779;5756903,321;7,648686103;51,955069;0
115739;;5;5;15;0;2019;7;8;2;3;5;3;0;1;1;0;0;0;0;405921,8745;5756084,939;7,631177721;51,94750814;0
115743;;5;5;15;0;2019;7;13;2;2;5;2;0;1;0;0;0;1;0;406625,066;5757653,318;7,640979717;51,96172399;0
115932;;5;5;15;0;2019;7;16;1;3;3;6;0;1;0;0;0;0;0;406173,9779;5757697,964;7,634404194;51,96204935;0
116158;;5;5;15;0;2019;7;17;3;3;3;6;0;1;0;0;0;0;0;406652,592;5757126,772;7,641523308;51,95699576;0
116259;;5;5;15;0;2019;8;20;5;2;6;7;0;1;0;1;0;0;0;399882,879;5757016,809;7,543069567;51,95482979;0
116596;;5;5;15;0;2019;8;19;4;2;3;1;0;1;0;0;0;0;0;401800,1683;5760373,662;7,570000753;51,98534373;0
116616;;5;5;15;0;2019;8;1;1;3;5;6;2;1;1;0;0;0;0;406630,884;5758715,396;7,640775564;51,97127144;0
116621;;5;5;15;0;2019;8;10;1;3;0;1;0;1;0;0;0;0;0;404139,067;5763990,341;7,603037258;52,01826;0
116784;;5;5;15;0;2019;8;15;7;3;5;3;0;1;1;0;0;0;0;408148,0436;5761314,572;7,662159147;51,99488702;0
116907;;5;5;15;0;2019;8;16;1;3;5;2;0;1;1;0;0;0;0;405151,5005;5757194,973;7,619666024;51,95735476;0
117005;;5;5;15;0;2019;8;16;3;2;5;3;0;1;1;0;0;0;0;408964,219;5756241,443;7,675388919;51,94942113;1
117023;;5;5;15;0;2019;8;14;7;3;0;7;0;1;0;0;0;0;0;404890,3366;5762158,557;7,614490566;52,00192465;0
117024;;5;5;15;0;2019;8;12;7;3;6;7;0;1;1;1;0;0;0;405514,873;5754733,406;7,625629113;51,93529096;0
117169;;5;5;15;0;2019;8;9;6;3;5;3;0;1;1;0;0;0;0;405181,4335;5750136,097;7,622046148;51,8939114;0
117204;;5;5;15;0;2019;8;7;2;3;0;1;0;1;0;0;0;0;0;405413,9225;5751298,825;7,625104708;51,90440212;0
117433;;5;5;15;0;2019;8;17;4;3;3;6;0;1;0;0;0;0;1;405641,779;5756986,568;7,626856082;51,95556494;0
117438;;5;5;15;0;2019;8;7;6;3;3;6;0;1;0;0;0;0;0;406233,3227;5756679,447;7,635545659;51,95290445;0
117439;;5;5;15;0;2019;8;6;6;3;5;3;0;1;1;0;0;0;0;410234,737;5751951,53;7,694989449;51,91106676;0
117541;;5;5;15;0;2019;8;16;5;3;2;6;0;1;0;0;0;0;0;406976,3088;5757806,859;7,646048728;51,96316298;0
117738;;5;5;15;0;2019;8;7;2;3;5;3;0;1;1;0;0;0;0;406688,9505;5759311,648;7,641458509;51,97664058;0
118164;;5;5;15;0;2019;8;16;4;3;5;3;0;1;1;0;0;0;0;403488,1203;5760696,085;7,594482139;51,98853758;0
118410;;5;5;15;0;2019;8;21;7;3;3;7;2;1;1;0;0;0;0;405524,8645;5756571,276;7,625269398;51,95181226;0
118411;;5;5;15;0;2019;8;23;7;3;0;7;2;1;0;0;0;0;0;408580,6749;5761510,645;7,668406365;51,99672082;0
118413;;5;5;15;0;2019;8;10;7;2;0;1;0;1;0;0;0;0;0;408868,0445;5758548,063;7,673377983;51,97013868;0
118414;;5;5;15;0;2019;8;21;7;2;0;1;2;1;0;0;0;0;0;404935,304;5749207,572;7,618726314;51,88552342;0
118574;;5;5;15;0;2019;8;15;6;3;0;1;0;1;0;0;0;0;0;405246,3885;5758227,422;7,620761663;51,96665102;0
118601;;5;5;15;0;2019;8;7;5;3;5;3;0;1;1;0;0;0;0;407095,0657;5760301,613;7,647101382;51,98560691;1
118658;;5;5;15;0;2019;8;10;5;3;0;2;0;1;0;0;0;0;0;404825,4697;5758339,208;7,614605694;51,96758388;0
118745;;5;5;15;0;2019;8;9;3;3;2;6;0;1;0;0;0;0;0;403991,665;5756982,012;7,602851792;51,95524156;0
118757;;5;5;15;0;2019;8;7;5;2;3;3;0;1;1;0;0;0;0;404788,8761;5761206,474;7,613277488;51,99334962;1
118835;;5;5;15;0;2019;8;13;5;3;5;3;0;1;1;0;0;0;0;407899,8277;5761418,186;7,658517066;51,99577724;0
118916;;5;5;15;0;2019;8;10;5;3;3;6;0;1;0;0;0;0;1;406240,024;5757692,438;7,635366679;51,96201082;0
119020;;5;5;15;0;2019;8;12;6;3;3;6;0;1;0;0;0;1;0;405639,0305;5756984,517;7,62681666;51,95554604;0
119053;;5;5;15;0;2019;8;11;7;3;0;3;0;1;1;0;0;0;0;403051,2023;5758116,424;7,588850119;51,96527482;0
119063;;5;5;15;0;2019;8;16;6;3;0;7;0;1;0;0;0;0;1;406052,3278;5756765,238;7,63288925;51,95364503;0
119260;;5;5;15;0;2019;9;19;1;2;5;3;0;1;1;0;0;0;0;407557,6646;5758174,007;7,654408942;51,96656007;0
119713;;5;5;15;0;2019;9;13;2;3;5;3;0;1;1;0;0;0;0;407013,4886;5757123,621;7,646774672;51,95702791;0
119944;;5;5;15;0;2019;9;14;1;3;3;3;0;1;1;0;0;0;0;405155,0116;5756902,55;7,619797829;51,95472694;0
120281;;5;5;15;0;2019;9;13;2;3;5;2;0;1;1;0;0;0;0;406085,0225;5756734,629;7,633373236;51,95337543;0
120409;;5;5;15;0;2019;9;16;5;3;3;2;0;1;1;0;0;0;0;406932,422;5751278,943;7,647176159;51,90447914;0
120671;;5;5;15;0;2019;9;6;6;3;3;2;1;1;0;0;0;0;1;405480,663;5756994,632;7,62450996;51,95561007;0
121158;;5;5;15;0;2019;9;16;5;3;5;3;0;1;1;0;0;0;0;401648,18;5755592,414;7,569157521;51,942342;0
121159;;5;5;15;0;2019;9;15;5;2;5;3;0;1;1;0;0;0;0;412213,1278;5752201,74;7,7236798;51,91363119;0
121284;;5;5;15;0;2019;9;8;4;3;2;2;0;1;1;0;0;0;0;412168,5809;5759474,895;7,721174032;51,97900112;0
121347;;5;5;15;0;2019;9;9;7;3;1;6;0;1;1;0;0;0;0;405533,7729;5756615,144;7,625386927;51,95220808;0
121362;;5;5;15;0;2019;9;16;1;3;0;1;0;1;0;0;0;0;0;406087,202;5758927,321;7,632805339;51,97308471;0
121396;;5;5;15;0;2019;9;14;6;3;5;3;0;1;1;0;0;0;0;409137,7422;5758959,005;7,677194101;51,97387664;0
121507;;5;5;15;0;2019;9;14;6;3;4;1;0;1;0;0;0;0;0;411139,6846;5758906,991;7,706344456;51,97373281;0
121515;;5;5;15;0;2019;9;15;7;3;3;1;0;1;0;0;0;0;0;406423,477;5758819,885;7,637728665;51,97217575;0
121562;;5;5;15;0;2019;9;14;6;3;6;6;0;1;0;1;0;0;0;405127,5422;5756709,087;7,619451629;51,95298333;0
121613;;5;5;15;0;2019;9;15;6;3;0;3;0;1;1;0;0;0;0;406135,5358;5750909,941;7,635696709;51,90102866;0
121846;;5;5;15;0;2019;9;8;2;3;6;4;0;1;0;1;0;0;0;405100,2696;5756651,406;7,619070822;51,95246022;1
121848;;5;5;15;0;2019;9;7;2;3;5;2;0;1;1;0;0;0;0;405972,397;5756367,039;7,631835419;51,95005233;1
121978;;5;5;15;0;2019;9;7;4;3;5;3;0;1;1;0;0;0;0;406354,1271;5750967,607;7,638857257;51,90158377;0
121982;;5;5;15;0;2019;9;5;4;3;5;3;2;1;1;0;0;0;0;404907,9141;5755229,724;7,616665904;51,93964869;1
121984;;5;5;15;0;2019;9;13;4;3;5;2;0;1;1;0;0;0;0;407650,827;5758328,674;7,65572301;51,96796579;0
122044;;5;5;15;0;2019;9;8;6;3;0;3;0;1;1;0;0;0;0;405501,584;5756467,506;7,624959277;51,95087558;1
122218;;5;5;15;0;2019;9;17;5;3;5;3;0;1;1;0;0;0;0;398716,1421;5753195,057;7,527222347;51,9202683;1
122220;;5;5;15;0;2019;9;14;5;2;5;7;0;1;1;0;0;0;0;404063,0975;5756227,049;7,604101728;51,94846801;1
122223;;5;5;15;0;2019;9;9;5;2;5;2;0;1;1;0;0;0;0;405555,251;5750683,701;7,627326967;51,89889703;0
122628;;5;5;15;0;2019;10;20;4;3;0;4;1;1;0;1;0;0;0;404655,3913;5759997,137;7,61167016;51,98245679;0
122630;;5;5;15;0;2019;10;23;4;3;4;6;2;1;0;0;0;0;0;406468,779;5756256,81;7,639085898;51,94914523;0
122633;;5;5;15;0;2019;10;10;4;3;6;4;0;1;0;1;0;0;0;405580,5056;5756829,62;7,626007809;51,95414383;0
122635;;5;5;15;0;2019;10;14;4;3;5;3;0;1;1;0;0;0;0;403051,2023;5758116,424;7,588850119;51,96527482;1
122798;;5;5;15;0;2019;10;21;1;3;5;7;2;1;1;0;0;0;0;407019,3263;5757998,351;7,646622808;51,9648914;1
122841;;5;5;15;0;2019;10;10;3;3;0;2;0;1;1;0;0;0;0;403013,915;5758689,755;7,588145603;51,97042157;1
122842;;5;5;15;0;2019;10;8;3;3;3;6;0;1;0;0;0;0;0;405158,728;5756934,426;7,619843095;51,9550141;1
123030;;5;5;15;0;2019;10;16;6;3;5;3;0;1;1;0;0;0;0;403161,41;5759052,005;7,59018983;51,97370329;1
123095;;5;5;15;0;2019;10;7;2;3;5;3;1;1;1;0;0;0;0;405473,3981;5754929,449;7,624972137;51,93704603;1
123097;;5;5;15;0;2019;10;10;2;3;0;7;0;1;0;1;0;0;0;404206,6349;5759090,733;7,605390872;51,97423254;0
123288;;5;5;15;0;2019;10;22;5;3;0;7;2;1;0;0;0;0;0;405027,2898;5757609,911;7,617744228;51,96106319;1
123386;;5;5;15;0;2019;10;17;7;2;0;1;0;1;0;0;0;0;0;407642,4066;5754827,034;7,656541561;51,9364897;0
123495;;5;5;15;0;2019;10;7;4;3;3;6;0;1;0;0;0;0;0;406954,0838;5756982,815;7,645948553;51,95575234;0
123608;;5;5;15;0;2019;10;15;6;3;3;2;0;1;1;0;0;0;0;409878,451;5761082,108;7,687416745;51,99308102;1
123786;;5;5;15;0;2019;10;3;5;2;0;1;2;1;0;0;0;0;0;403211,2921;5755255,444;7,591985361;51,93958734;1
123954;;5;5;15;0;2019;10;15;2;3;6;7;0;1;0;1;0;0;0;406274,0328;5757400,59;7,635941147;51,95939329;0
124029;;5;5;15;0;2019;10;17;4;3;6;1;1;1;0;1;0;0;0;405235,0249;5759114,177;7,620351514;51,97461959;1
124032;;5;5;15;0;2019;10;10;4;3;6;4;0;1;0;1;0;0;0;406609,3512;5757157,999;7,640885731;51,95726918;0
124034;;5;5;15;0;2019;10;21;4;3;4;6;2;1;0;0;0;0;0;409048,1063;5758599,46;7,675984797;51,97063017;1
124036;;5;5;15;0;2019;10;19;4;3;1;7;2;1;1;0;0;0;0;405719,6101;5753810,636;7,628859128;51,92703138;1
124151;;5;5;15;0;2019;10;23;1;3;5;3;2;1;1;0;0;0;0;404073,3695;5754981,207;7,604598714;51,93727168;1
124369;;5;5;15;0;2019;10;5;7;2;0;1;2;1;0;0;0;0;0;406617,4784;5757653,656;7,640869225;51,96172576;1
124458;;5;5;15;0;2019;10;11;6;2;6;2;0;1;0;1;0;0;0;406598,9111;5751221,035;7,642345431;51,90390282;0
124627;;5;5;15;0;2019;10;8;3;3;5;2;0;1;0;0;0;1;0;405972,6528;5752312,597;7,632947175;51,91360903;0
124628;;5;5;15;0;2019;10;2;3;3;7;2;2;1;0;0;0;0;0;405610,2309;5756973,465;7,626400722;51,95544181;0
124721;;5;5;15;0;2019;10;14;2;3;5;3;0;1;1;0;0;0;0;405092,4518;5759105,852;7,618278797;51,97452043;0
124833;;5;5;15;0;2019;10;7;1;3;0;3;0;1;1;0;0;0;0;404125,007;5748865,766;7,607051562;51,88231233;1
124846;;5;5;15;0;2019;10;18;2;3;5;3;2;1;1;0;0;0;0;405447,8547;5755196,332;7,624527316;51,93944057;0
124970;;5;5;15;0;2019;10;12;2;3;3;7;0;1;1;0;0;0;0;404643,7978;5756657,297;7,612428957;51,9524351;0
124982;;5;5;15;0;2019;10;9;6;3;0;7;0;1;1;0;0;0;0;403694,537;5759591,298;7,597797417;51,97864327;0
125095;;5;5;15;0;2019;10;16;2;3;5;2;0;1;1;0;0;0;0;406259,2763;5757409,924;7,635723904;51,9594747;0
125603;;5;5;15;0;2019;11;16;7;3;5;2;0;1;0;0;0;0;1;405019,897;5757700,724;7,617611551;51,9618782;0
125795;;5;5;15;0;2019;11;10;2;3;5;3;0;1;1;0;0;0;0;407027,6213;5760009,587;7,646198694;51,98297076;1
125930;;5;5;15;0;2019;11;21;4;3;6;7;2;1;0;1;0;0;0;406101,223;5757382,79;7,633431765;51,95920414;0
125957;;5;5;15;0;2019;11;17;6;3;5;2;2;1;1;0;0;0;0;404785,9405;5758300,387;7,614041241;51,96722818;1
125959;;5;5;15;0;2019;11;13;6;2;5;3;0;1;1;0;0;0;0;405736,7592;5753740,859;7,629127565;51,92640709;0
125962;;5;5;15;0;2019;11;10;6;3;5;2;0;1;0;0;0;0;0;406160,8165;5757437,456;7,634283866;51,95970556;1
126109;;5;5;15;0;2019;11;11;3;3;6;4;0;1;0;1;0;0;0;406579,759;5751215,374;7,642068659;51,90384872;1
126110;;5;5;15;0;2019;11;13;3;3;5;3;0;1;1;0;0;0;0;403186,3376;5759055,771;7,590551554;51,97374149;1
126111;;5;5;15;0;2019;11;9;3;3;0;2;0;1;1;0;0;0;0;403124,8672;5758122,016;7,589920428;51,96533792;0
126216;;5;5;15;0;2019;11;16;5;3;5;2;1;1;0;0;0;0;1;409097,4919;5756974,71;7,677133571;51,95603399;0
126303;;5;5;15;0;2019;11;15;2;3;5;3;0;1;1;0;0;0;0;411345,671;5752627,903;7,710961698;51,91732448;0
126304;;5;5;15;0;2019;11;7;2;3;5;3;0;1;1;0;0;0;0;404211,458;5756332,52;7,606230315;51,94944158;0
126414;;5;5;15;0;2019;11;19;4;2;8;7;2;1;0;0;0;0;0;410661,1193;5753299,786;7,70083669;51,92325447;0
126480;;5;5;15;0;2019;11;19;1;3;5;2;2;1;1;0;0;0;0;406039,407;5756774,219;7,632698831;51,95372357;0
126789;;5;5;15;0;2019;11;9;2;3;4;2;0;1;1;0;0;0;0;406039,8707;5756773,896;7,632705664;51,95372076;1
126794;;5;5;15;0;2019;11;19;6;3;5;2;2;1;0;0;0;0;0;405361,4632;5755808,41;7,623102488;51,94492751;0
126795;;5;5;15;0;2019;11;8;2;3;5;3;0;1;1;0;0;0;0;403942,2738;5758261,948;7,601775314;51,96673752;1
126797;;5;5;15;0;2019;11;20;2;3;5;2;2;1;1;0;0;0;0;406960,5062;5758309,681;7,645682553;51,96767995;1
126801;;5;5;15;0;2019;11;15;2;3;0;1;0;1;0;0;0;0;0;403906,7351;5758072,19;7,601311279;51,96502577;1
126804;;5;5;15;0;2019;11;16;2;3;5;2;2;1;1;0;0;0;0;401690,307;5753655,598;7,570323659;51,92494085;1
126805;;5;5;15;0;2019;11;15;2;3;3;6;1;1;0;0;0;0;0;405426,2479;5755348,989;7,624171112;51,94080905;1
127045;;5;5;15;0;2019;11;17;5;2;6;7;2;1;0;1;0;0;0;406755,5667;5751248,998;7,644614281;51,90418041;0
127225;;5;5;15;0;2019;11;12;7;3;5;2;0;1;1;0;0;0;0;405947,2042;5756805,758;7,631348888;51,95399148;0
127227;;5;5;15;0;2019;11;16;7;2;0;1;0;1;0;0;0;0;0;405815,8103;5753414,013;7,630366288;51,92348261;0
127228;;5;5;15;0;2019;11;14;7;3;0;5;0;1;1;0;0;0;0;405919,3501;5756063,127;7,631146973;51,94731166;0
127232;;5;5;15;0;2019;11;17;7;3;5;7;2;1;1;0;0;0;0;402698,888;5753879,218;7,58492295;51,92712801;0
127234;;5;5;15;0;2019;11;10;7;3;6;4;0;1;0;1;0;0;0;405587,9771;5756866,683;7,626106318;51,95447823;0
127404;;5;5;15;0;2019;11;16;4;3;5;2;1;1;0;0;0;0;1;405211,7246;5750119,979;7,622490648;51,89377168;0
127598;;5;5;15;0;2019;11;12;3;3;2;2;0;1;1;0;0;0;0;404946,8439;5756840,114;7,616786758;51,95413021;1
127724;;5;5;15;0;2019;11;7;5;3;5;2;0;1;1;0;0;0;0;405362,0255;5755731,57;7,623131817;51,94423693;0
127798;;5;5;15;0;2019;11;20;3;3;2;2;2;1;1;0;0;0;0;407701,16;5758539,449;7,656398797;51,9698687;1
127799;;5;5;15;0;2019;11;12;3;3;5;3;0;1;1;0;0;0;0;399935,7265;5761104,471;7,542646659;51,99157958;0
127909;;5;5;15;0;2019;11;16;2;2;3;1;1;1;0;0;0;0;0;405034,5521;5757824,911;7,617790444;51,96299694;0
127910;;5;5;15;0;2019;11;8;2;3;0;2;0;1;1;0;0;0;0;403052,591;5758116,297;7,588870361;51,96527392;0
127911;;5;5;15;0;2019;11;12;2;3;5;2;0;1;1;0;0;0;0;405506,7355;5751878,996;7,626294301;51,90963274;0
127913;;5;5;15;0;2019;11;16;2;2;5;2;1;1;1;0;0;0;0;405775,0581;5757998,033;7,628517561;51,96467904;1
128053;;5;5;15;0;2019;11;16;5;3;0;3;0;1;1;0;0;0;0;408662,8302;5753497,877;7,67173341;51,9247108;1
128209;;5;5;15;0;2019;11;18;4;3;5;2;2;1;1;0;0;0;0;405517,9732;5754618,324;7,625705804;51,93425707;1
128210;;5;5;15;0;2019;11;9;4;3;5;2;0;1;1;0;0;0;0;405927,7849;5756691,397;7,631097696;51,95296026;1
128305;;5;5;15;0;2019;12;7;2;3;1;3;1;1;1;0;0;0;0;404319,1333;5759038,967;7,607042589;51,97378664;0
128310;;5;5;15;0;2019;12;16;2;2;2;6;1;1;0;0;0;0;0;402482,5872;5754768,892;7,581526116;51,93508682;0
128549;;5;5;15;0;2019;11;9;6;3;5;2;0;1;1;0;0;0;0;405449,744;5758145,273;7,623743413;51,96594726;0
128692;;5;5;15;0;2019;12;15;4;3;3;3;0;1;1;0;0;0;0;408723,522;5761851,518;7,670395656;51,99980827;0
128693;;5;5;15;0;2019;12;8;4;3;5;2;0;1;1;0;0;0;0;408056,0574;5754360,771;7,662681482;51,93236714;0
128846;;5;5;15;0;2019;12;18;3;3;5;7;2;1;1;0;0;0;0;408147,0391;5751405,738;7,664792739;51,90582044;0
129091;;5;5;15;0;2019;12;10;7;3;5;3;0;1;1;0;0;0;0;405578,328;5756998,951;7,625929598;51,95566548;1
129092;;5;5;15;0;2019;12;10;7;3;6;6;0;1;0;1;0;0;0;406500,2888;5757658,686;7,639162746;51,96175127;1
129184;;5;5;15;0;2019;12;9;6;3;1;7;2;1;1;0;0;0;0;404915,9077;5761189,698;7,615131736;51,99322059;1
129188;;5;5;15;0;2019;12;12;6;3;3;2;0;1;1;0;0;0;0;405117,3717;5756687,294;7,619309696;51,95278572;1
129392;;5;5;15;0;2019;12;7;4;3;5;2;2;1;1;0;0;0;0;409844,8873;5751858,098;7,689347851;51,91016395;1
129395;;5;5;15;0;2019;12;12;4;3;0;3;0;1;0;0;0;0;1;402341,3902;5760933,641;7,577720002;51,99047235;1
129396;;5;5;15;0;2019;12;7;4;3;5;2;2;1;1;0;0;0;0;410231,9671;5751950,921;7,69494935;51,91106083;1
129562;;5;5;15;0;2019;12;6;3;3;3;2;2;1;1;0;0;0;0;408454,4558;5756500,364;7,667904831;51,9516648;1
129564;;5;5;15;0;2019;12;10;3;3;6;5;0;1;0;1;0;0;0;405563,531;5756748,316;7,625783217;51,95341015;0
129565;;5;5;15;0;2019;12;7;3;3;0;1;2;1;0;0;0;0;0;404516,8659;5758342,28;7,610114119;51,96755858;1
129623;;5;5;15;0;2019;12;7;5;3;5;7;2;1;1;0;0;0;0;406447,6686;5750769,031;7,640270366;51,89981457;1
129628;;5;5;15;0;2019;12;17;5;3;5;3;2;1;1;0;0;0;0;404979,2954;5758200,119;7,616882621;51,96636001;0
129861;;5;5;15;0;2019;12;7;3;3;5;2;2;1;1;0;0;0;0;407661,8145;5758360,945;7,655874222;51,96825768;0
130055;;5;5;15;0;2019;12;13;6;3;5;3;0;1;1;0;0;0;0;412769,9329;5753044,805;7,731559387;51,92129689;1
130057;;5;5;15;0;2019;12;8;6;2;6;7;1;1;0;1;0;0;0;405407,586;5751710,047;7,62489974;51,90809731;0
130059;;5;5;15;0;2019;12;12;6;3;0;1;0;1;0;0;0;0;0;407068,604;5757437,696;7,647491556;51,95986019;1
130064;;5;5;15;0;2019;12;14;2;3;5;3;0;1;0;0;0;0;0;404657,6084;5758307,427;7,612171844;51,96726946;0
130248;;5;5;15;0;2019;12;7;5;3;5;2;1;1;1;0;0;0;0;401648,18;5755592,414;7,569157521;51,942342;0
130249;;5;5;15;0;2019;12;18;5;2;5;3;2;1;1;0;0;0;0;406128,462;5757704,005;7,633740283;51,96209597;0
130500;;5;5;15;0;2019;12;9;6;3;5;3;0;1;1;0;0;0;0;405927,821;5756686,612;7,631099531;51,95291726;0
130501;;5;5;15;0;2019;12;15;6;3;5;3;0;1;1;0;0;0;0;405971,4417;5756361,538;7,631823028;51,95000272;1
130503;;5;5;15;0;2019;12;11;6;3;5;2;0;1;0;0;0;0;1;406124,4929;5756700,176;7,633956836;51,95307242;0
130505;;5;5;15;0;2019;12;7;6;3;5;2;1;1;1;0;0;0;0;406657,653;5757654,217;7,641453614;51,96173755;0
130506;;5;5;15;0;2019;12;18;6;3;0;5;2;1;0;0;0;0;1;405609,3478;5756969,283;7,626389023;51,95540407;1
130508;;5;5;15;0;2019;12;15;6;3;5;2;0;1;1;0;0;0;0;405259,5425;5756956,25;7,621303699;51,95522745;1
131147;;5;5;15;0;2019;12;11;7;3;5;3;0;1;1;0;0;0;0;409877,6582;5761081,471;7,687405369;51,99307517;0
233136;;5;5;15;0;2019;1;8;2;2;5;3;0;1;1;0;0;0;0;405274,115;5758607,161;7,621060354;51,97006899;1
233162;;5;5;15;0;2019;1;10;3;3;4;2;0;1;1;0;0;0;0;407083,9179;5751638,923;7,649280561;51,90774014;1
233186;;5;5;15;0;2019;1;22;2;3;1;1;2;1;1;0;0;0;0;402293,086;5758654,589;7,577665778;51,96997924;1
233227;;5;5;15;0;2019;1;12;7;2;5;3;0;1;1;0;0;0;0;405084,2125;5758530,615;7,618317944;51,96934857;1
233253;;5;5;15;0;2019;1;19;2;3;0;1;2;1;0;0;0;0;0;404264,649;5760049,295;7,605967754;51,98285841;1
233267;;5;5;15;0;2019;1;18;3;3;0;5;2;1;1;0;0;0;0;406460,1538;5756940,814;7,638774253;51,95529194;1
233292;;5;5;15;0;2019;1;11;2;3;4;6;0;1;0;0;0;0;0;401522,0307;5758989,392;7,566349145;51,97285244;0
233330;;5;5;15;0;2019;1;16;2;3;3;6;0;1;0;0;0;0;0;404820,6415;5757253,865;7,614836221;51,95782758;1
233419;;5;5;15;0;2019;1;13;7;3;5;3;0;1;1;0;0;0;0;405996,1627;5753970,598;7,63283616;51,92851596;1
233469;;5;5;15;0;2019;1;10;6;2;0;1;0;1;0;0;0;0;0;406135,3392;5757459,63;7,633907129;51,95990058;1
233583;;5;5;15;0;2019;1;8;7;3;5;2;0;1;1;0;0;0;0;407301,5279;5761227,191;7,6498568;51,99396094;1
233614;;5;5;15;0;2019;1;14;6;2;0;1;0;1;0;0;0;0;0;408589,262;5753208,594;7,67074068;51,92209846;2
